TailNumber,Origin_Airport_Name,Origin,Dest_Airport_Name,Destination,Departure,Arrival,Duration,Diverted,FWServiceName,ManufactureName,Model,State,NoFlightRecords
N853AL,Lake County ,LKV,Portland Intl ,PDX,1/25/2020 1:45:00 AM,1/25/2020 2:59:00 AM,74,False,AirLink Critical Care Transport,PILATUS,PC-12/44,Oregon,False
N853AL,Bend Muni ,BDN,Lake County ,LKV,1/25/2020 12:08:00 AM,1/25/2020 12:39:00 AM,31,False,AirLink Critical Care Transport,PILATUS,PC-12/44,Oregon,False
N853AL,Bend Muni ,BDN,Bend Muni ,BDN,1/24/2020 12:55:00 PM,1/24/2020 1:51:00 PM,56,False,AirLink Critical Care Transport,PILATUS,PC-12/44,Oregon,False
N853AL,Burns Muni ,BNO,Bend Muni ,BDN,1/22/2020 10:34:00 PM,1/22/2020 11:09:00 PM,35,False,AirLink Critical Care Transport,PILATUS,PC-12/44,Oregon,False
N853AL,Bend Muni ,BDN,Burns Muni ,BNO,1/22/2020 9:34:00 PM,1/22/2020 10:07:00 PM,33,False,AirLink Critical Care Transport,PILATUS,PC-12/44,Oregon,False
N853AL,Portland Intl ,PDX,Bend Muni ,BDN,1/21/2020 8:26:00 PM,1/21/2020 8:56:00 PM,30,False,AirLink Critical Care Transport,PILATUS,PC-12/44,Oregon,False
N853AL,Bend Muni ,BDN,Portland Intl ,PDX,1/21/2020 4:02:00 PM,1/21/2020 4:41:00 PM,39,False,AirLink Critical Care Transport,PILATUS,PC-12/44,Oregon,False
N853AL,Redding Muni ,RDD,Bend Muni ,BDN,1/20/2020 3:52:00 PM,1/20/2020 4:50:00 PM,58,False,AirLink Critical Care Transport,PILATUS,PC-12/44,Oregon,False
N853AL,Alturas Muni ,AAT,Redding Muni ,RDD,1/20/2020 1:50:00 PM,1/20/2020 2:22:00 PM,32,False,AirLink Critical Care Transport,PILATUS,PC-12/44,Oregon,False
N853AL,Bend Muni ,BDN,Alturas Muni ,AAT,1/20/2020 12:37:00 PM,1/20/2020 1:21:00 PM,44,False,AirLink Critical Care Transport,PILATUS,PC-12/44,Oregon,False
N853AL,Crater Lake-Klamath Rgnl ,LMT,Bend Muni ,BDN,1/20/2020 10:55:00 AM,1/20/2020 11:31:00 AM,36,False,AirLink Critical Care Transport,PILATUS,PC-12/44,Oregon,False
N853AL,Bend Muni ,BDN,Crater Lake-Klamath Rgnl ,LMT,1/20/2020 9:49:00 AM,1/20/2020 10:30:00 AM,41,False,AirLink Critical Care Transport,PILATUS,PC-12/44,Oregon,False
N853AL,Crater Lake-Klamath Rgnl ,LMT,Bend Muni ,BDN,1/20/2020 12:58:00 AM,1/20/2020 1:28:00 AM,30,False,AirLink Critical Care Transport,PILATUS,PC-12/44,Oregon,False
N853AL,Bend Muni ,BDN,Crater Lake-Klamath Rgnl ,LMT,1/19/2020 11:18:00 PM,1/19/2020 11:52:00 PM,34,False,AirLink Critical Care Transport,PILATUS,PC-12/44,Oregon,False
N853AL,Portland Intl ,PDX,Bend Muni ,BDN,1/19/2020 9:46:00 PM,1/19/2020 10:19:00 PM,33,False,AirLink Critical Care Transport,PILATUS,PC-12/44,Oregon,False
N853AL,Crater Lake-Klamath Rgnl ,LMT,Portland Intl ,PDX,1/19/2020 6:49:00 PM,1/19/2020 7:50:00 PM,61,False,AirLink Critical Care Transport,PILATUS,PC-12/44,Oregon,False
N853AL,Bend Muni ,BDN,Crater Lake-Klamath Rgnl ,LMT,1/19/2020 3:07:00 PM,1/19/2020 3:44:00 PM,37,False,AirLink Critical Care Transport,PILATUS,PC-12/44,Oregon,False
N853AL,Mahlon Sweet Field ,EUG,Bend Muni ,BDN,1/19/2020 3:51:00 AM,1/19/2020 4:16:00 AM,25,False,AirLink Critical Care Transport,PILATUS,PC-12/44,Oregon,False
N853AL,Crater Lake-Klamath Rgnl ,LMT,Mahlon Sweet Field ,EUG,1/19/2020 1:26:00 AM,1/19/2020 2:14:00 AM,48,False,AirLink Critical Care Transport,PILATUS,PC-12/44,Oregon,False
N853AL,Bend Muni ,BDN,Crater Lake-Klamath Rgnl ,LMT,1/18/2020 11:28:00 PM,1/19/2020 12:03:00 AM,35,False,AirLink Critical Care Transport,PILATUS,PC-12/44,Oregon,False
N853AL,Crater Lake-Klamath Rgnl ,LMT,Bend Muni ,BDN,1/18/2020 11:04:00 AM,1/18/2020 11:44:00 AM,40,False,AirLink Critical Care Transport,PILATUS,PC-12/44,Oregon,False
N853AL,Bend Muni ,BDN,Crater Lake-Klamath Rgnl ,LMT,1/18/2020 9:46:00 AM,1/18/2020 10:28:00 AM,42,False,AirLink Critical Care Transport,PILATUS,PC-12/44,Oregon,False
N853AL,Portland Intl ,PDX,Bend Muni ,BDN,1/18/2020 12:40:00 AM,1/18/2020 1:10:00 AM,30,False,AirLink Critical Care Transport,PILATUS,PC-12/44,Oregon,False
N853AL,Bend Muni ,BDN,Portland Intl ,PDX,1/17/2020 11:18:00 PM,1/17/2020 11:59:00 PM,41,False,AirLink Critical Care Transport,PILATUS,PC-12/44,Oregon,False
N853AL,Portland Intl ,PDX,Bend Muni ,BDN,1/17/2020 10:01:00 PM,1/17/2020 10:32:00 PM,31,False,AirLink Critical Care Transport,PILATUS,PC-12/44,Oregon,False
N853AL,Bend Muni ,BDN,Portland Intl ,PDX,1/17/2020 8:42:00 PM,1/17/2020 9:32:00 PM,50,False,AirLink Critical Care Transport,PILATUS,PC-12/44,Oregon,False
N853AL,Mahlon Sweet Field ,EUG,Bend Muni ,BDN,1/17/2020 4:20:00 PM,1/17/2020 4:50:00 PM,30,False,AirLink Critical Care Transport,PILATUS,PC-12/44,Oregon,False
N853AL,Bend Muni ,BDN,Mahlon Sweet Field ,EUG,1/17/2020 1:40:00 PM,1/17/2020 2:19:00 PM,39,False,AirLink Critical Care Transport,PILATUS,PC-12/44,Oregon,False
N853AL,Bend Muni ,BDN,Bend Muni ,BDN,1/15/2020 10:42:00 AM,1/15/2020 10:48:00 AM,6,False,AirLink Critical Care Transport,PILATUS,PC-12/44,Oregon,False
N852AL,Redding Muni ,RDD,Bend Muni ,BDN,4/7/2020 2:57:00 PM,4/7/2020 3:59:00 PM,62,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Alturas Muni ,AAT,Redding Muni ,RDD,4/7/2020 12:40:00 PM,4/7/2020 1:04:00 PM,24,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Bend Muni ,BDN,Alturas Muni ,AAT,4/7/2020 11:34:00 AM,4/7/2020 12:12:00 PM,38,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Rogue Valley Intl ,MFR,Crater Lake-Klamath Rgnl ,LMT,4/6/2020 9:05:00 PM,4/6/2020 9:25:00 PM,20,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Portland Intl ,PDX,Bend Muni ,BDN,4/6/2020 5:55:00 AM,4/6/2020 6:26:00 AM,31,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Bend Muni ,BDN,Portland Intl ,PDX,4/6/2020 3:44:00 AM,4/6/2020 4:16:00 AM,32,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Lake County ,LKV,Bend Muni ,BDN,4/4/2020 11:12:00 PM,4/4/2020 11:45:00 PM,33,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Crater Lake-Klamath Rgnl ,LMT,Lake County ,LKV,4/4/2020 9:48:00 PM,4/4/2020 10:15:00 PM,27,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Portland Intl ,PDX,Crater Lake-Klamath Rgnl ,LMT,4/4/2020 7:47:00 PM,4/4/2020 8:48:00 PM,61,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Lake County ,LKV,Portland Intl ,PDX,4/4/2020 4:51:00 PM,4/4/2020 6:02:00 PM,71,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Crater Lake-Klamath Rgnl ,LMT,Lake County ,LKV,4/4/2020 3:26:00 PM,4/4/2020 3:49:00 PM,23,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Bend Muni ,BDN,Crater Lake-Klamath Rgnl ,LMT,4/4/2020 9:16:00 AM,4/4/2020 9:51:00 AM,35,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Crater Lake-Klamath Rgnl ,LMT,Bend Muni ,BDN,4/4/2020 8:15:00 AM,4/4/2020 8:47:00 AM,32,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Bend Muni ,BDN,Crater Lake-Klamath Rgnl ,LMT,4/3/2020 9:18:00 AM,4/3/2020 9:49:00 AM,31,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Crater Lake-Klamath Rgnl ,LMT,Bend Muni ,BDN,4/3/2020 8:22:00 AM,4/3/2020 8:57:00 AM,35,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Bend Muni ,BDN,Crater Lake-Klamath Rgnl ,LMT,4/2/2020 9:28:00 AM,4/2/2020 10:00:00 AM,32,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Crater Lake-Klamath Rgnl ,LMT,Bend Muni ,BDN,4/2/2020 8:22:00 AM,4/2/2020 8:57:00 AM,35,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Reno/Tahoe Intl ,RNO,Crater Lake-Klamath Rgnl ,LMT,4/2/2020 12:00:00 AM,4/2/2020 12:53:00 AM,53,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Alturas Muni ,AAT,Reno/Tahoe Intl ,RNO,4/1/2020 10:17:00 PM,4/1/2020 10:50:00 PM,33,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Crater Lake-Klamath Rgnl ,LMT,Alturas Muni ,AAT,4/1/2020 9:19:00 PM,4/1/2020 9:38:00 PM,19,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Bend Muni ,BDN,Crater Lake-Klamath Rgnl ,LMT,4/1/2020 9:16:00 AM,4/1/2020 9:48:00 AM,32,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Crater Lake-Klamath Rgnl ,LMT,Bend Muni ,BDN,4/1/2020 8:24:00 AM,4/1/2020 8:58:00 AM,34,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Portland Intl ,PDX,Crater Lake-Klamath Rgnl ,LMT,4/1/2020 12:50:00 AM,4/1/2020 1:47:00 AM,57,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Crater Lake-Klamath Rgnl ,LMT,Portland Intl ,PDX,3/31/2020 10:06:00 PM,3/31/2020 11:10:00 PM,64,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Bend Muni ,BDN,Crater Lake-Klamath Rgnl ,LMT,3/31/2020 7:23:00 AM,3/31/2020 8:10:00 AM,47,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Mahlon Sweet Field ,EUG,Bend Muni ,BDN,3/31/2020 2:56:00 AM,3/31/2020 4:27:00 AM,91,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Mahlon Sweet Field ,EUG,Crater Lake-Klamath Rgnl ,LMT,3/31/2020 2:56:00 AM,3/31/2020 2:56:00 AM,0,True,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Crater Lake-Klamath Rgnl ,LMT,Mahlon Sweet Field ,EUG,3/31/2020 12:22:00 AM,3/31/2020 1:13:00 AM,51,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Bend Muni ,BDN,Crater Lake-Klamath Rgnl ,LMT,3/30/2020 12:20:00 PM,3/30/2020 1:03:00 PM,43,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Roberts Field ,RDM,Bend Muni ,BDN,3/30/2020 11:29:00 AM,3/30/2020 11:33:00 AM,4,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Bend Muni ,BDN,Roberts Field ,RDM,3/30/2020 10:52:00 AM,3/30/2020 11:24:00 AM,32,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Crater Lake-Klamath Rgnl ,LMT,Bend Muni ,BDN,3/30/2020 8:25:00 AM,3/30/2020 9:02:00 AM,37,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Portland Intl ,PDX,Crater Lake-Klamath Rgnl ,LMT,3/30/2020 2:51:00 AM,3/30/2020 3:52:00 AM,61,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Crater Lake-Klamath Rgnl ,LMT,Portland Intl ,PDX,3/29/2020 11:53:00 PM,3/30/2020 12:52:00 AM,59,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Bend Muni ,BDN,Crater Lake-Klamath Rgnl ,LMT,3/29/2020 9:29:00 AM,3/29/2020 10:08:00 AM,39,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Crater Lake-Klamath Rgnl ,LMT,Bend Muni ,BDN,3/29/2020 8:31:00 AM,3/29/2020 9:09:00 AM,38,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Bend Muni ,BDN,Crater Lake-Klamath Rgnl ,LMT,3/28/2020 9:25:00 AM,3/28/2020 10:04:00 AM,39,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Crater Lake-Klamath Rgnl ,LMT,Bend Muni ,BDN,3/28/2020 8:31:00 AM,3/28/2020 9:08:00 AM,37,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Bend Muni ,BDN,Crater Lake-Klamath Rgnl ,LMT,3/28/2020 2:13:00 AM,3/28/2020 2:46:00 AM,33,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Lake County ,LKV,Bend Muni ,BDN,3/28/2020 12:37:00 AM,3/28/2020 1:14:00 AM,37,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Crater Lake-Klamath Rgnl ,LMT,Lake County ,LKV,3/27/2020 10:46:00 PM,3/27/2020 11:10:00 PM,24,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Reno/Tahoe Intl ,RNO,Crater Lake-Klamath Rgnl ,LMT,3/27/2020 5:41:00 PM,3/27/2020 6:34:00 PM,53,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Alturas Muni ,AAT,Reno/Tahoe Intl ,RNO,3/27/2020 3:10:00 PM,3/27/2020 3:44:00 PM,34,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Crater Lake-Klamath Rgnl ,LMT,Alturas Muni ,AAT,3/27/2020 2:18:00 PM,3/27/2020 2:47:00 PM,29,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Bend Muni ,BDN,Crater Lake-Klamath Rgnl ,LMT,3/27/2020 9:48:00 AM,3/27/2020 10:24:00 AM,36,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Crater Lake-Klamath Rgnl ,LMT,Bend Muni ,BDN,3/27/2020 8:33:00 AM,3/27/2020 9:07:00 AM,34,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Reno/Tahoe Intl ,RNO,Crater Lake-Klamath Rgnl ,LMT,3/27/2020 4:40:00 AM,3/27/2020 5:32:00 AM,52,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Alturas Muni ,AAT,Reno/Tahoe Intl ,RNO,3/27/2020 2:45:00 AM,3/27/2020 3:16:00 AM,31,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Crater Lake-Klamath Rgnl ,LMT,Alturas Muni ,AAT,3/27/2020 1:47:00 AM,3/27/2020 2:06:00 AM,19,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Bend Muni ,BDN,Crater Lake-Klamath Rgnl ,LMT,3/26/2020 9:36:00 AM,3/26/2020 10:06:00 AM,30,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Crater Lake-Klamath Rgnl ,LMT,Bend Muni ,BDN,3/26/2020 8:28:00 AM,3/26/2020 9:07:00 AM,39,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Crater Lake-Klamath Rgnl ,LMT,Crater Lake-Klamath Rgnl ,LMT,3/26/2020 3:31:00 AM,3/26/2020 4:03:00 AM,32,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Crater Lake-Klamath Rgnl ,LMT,Bend Muni ,BDN,3/26/2020 3:31:00 AM,3/26/2020 3:31:00 AM,0,True,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Crater Lake-Klamath Rgnl ,LMT,Bend Muni ,BDN,3/26/2020 1:30:00 AM,3/26/2020 2:05:00 AM,35,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Bend Muni ,BDN,Crater Lake-Klamath Rgnl ,LMT,3/25/2020 7:05:00 PM,3/25/2020 7:47:00 PM,42,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Lake County ,LKV,Bend Muni ,BDN,3/25/2020 4:33:00 PM,3/25/2020 5:07:00 PM,34,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Crater Lake-Klamath Rgnl ,LMT,Lake County ,LKV,3/25/2020 2:50:00 PM,3/25/2020 3:17:00 PM,27,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Bend Muni ,BDN,Crater Lake-Klamath Rgnl ,LMT,3/25/2020 11:25:00 AM,3/25/2020 12:02:00 PM,37,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Crater Lake-Klamath Rgnl ,LMT,Bend Muni ,BDN,3/24/2020 9:47:00 PM,3/24/2020 10:24:00 PM,37,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Rogue Valley Intl ,MFR,Crater Lake-Klamath Rgnl ,LMT,3/24/2020 8:15:00 PM,3/24/2020 9:04:00 PM,49,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Crater Lake-Klamath Rgnl ,LMT,Rogue Valley Intl ,MFR,3/24/2020 7:22:00 PM,3/24/2020 8:08:00 PM,46,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Bend Muni ,BDN,Crater Lake-Klamath Rgnl ,LMT,3/24/2020 6:14:00 PM,3/24/2020 6:53:00 PM,39,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Bend Muni ,BDN,Bend Muni ,BDN,3/22/2020 1:06:00 PM,3/22/2020 1:21:00 PM,15,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Crater Lake-Klamath Rgnl ,LMT,Bend Muni ,BDN,3/19/2020 8:37:00 AM,3/19/2020 9:11:00 AM,34,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Crater Lake-Klamath Rgnl ,LMT,Crater Lake-Klamath Rgnl ,LMT,3/18/2020 6:31:00 PM,3/18/2020 7:16:00 PM,45,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Bend Muni ,BDN,Crater Lake-Klamath Rgnl ,LMT,3/18/2020 4:59:00 PM,3/18/2020 5:33:00 PM,34,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Bend Muni ,BDN,Bend Muni ,BDN,3/18/2020 3:28:00 PM,3/18/2020 4:21:00 PM,53,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Bend Muni ,BDN,Roberts Field ,RDM,3/18/2020 3:28:00 PM,3/18/2020 3:28:00 PM,0,True,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Crater Lake-Klamath Rgnl ,LMT,Bend Muni ,BDN,3/18/2020 10:48:00 AM,3/18/2020 11:23:00 AM,35,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Bend Muni ,BDN,Crater Lake-Klamath Rgnl ,LMT,3/18/2020 9:53:00 AM,3/18/2020 10:25:00 AM,32,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Redding Muni ,RDD,Bend Muni ,BDN,3/17/2020 12:21:00 PM,3/17/2020 1:23:00 PM,62,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Crater Lake-Klamath Rgnl ,LMT,Redding Muni ,RDD,3/17/2020 11:05:00 AM,3/17/2020 11:44:00 AM,39,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Bend Muni ,BDN,Crater Lake-Klamath Rgnl ,LMT,3/17/2020 9:54:00 AM,3/17/2020 10:28:00 AM,34,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Portland Intl ,PDX,Bend Muni ,BDN,3/16/2020 9:03:00 PM,3/16/2020 9:38:00 PM,35,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Roberts Field ,RDM,Portland Intl ,PDX,3/16/2020 6:53:00 PM,3/16/2020 7:30:00 PM,37,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Grant Co Rgnl ,GCD,Roberts Field ,RDM,3/16/2020 4:39:00 PM,3/16/2020 5:20:00 PM,41,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Bend Muni ,BDN,Grant Co Rgnl ,GCD,3/16/2020 3:47:00 PM,3/16/2020 4:24:00 PM,37,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Roberts Field ,RDM,Bend Muni ,BDN,3/16/2020 1:03:00 PM,3/16/2020 1:19:00 PM,16,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Portland Intl ,PDX,Roberts Field ,RDM,3/15/2020 8:44:00 PM,3/15/2020 9:23:00 PM,39,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Roberts Field ,RDM,Portland Intl ,PDX,3/15/2020 7:31:00 PM,3/15/2020 8:12:00 PM,41,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Portland Intl ,PDX,Roberts Field ,RDM,3/15/2020 5:26:00 PM,3/15/2020 6:05:00 PM,39,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Roberts Field ,RDM,Portland Intl ,PDX,3/15/2020 2:45:00 PM,3/15/2020 3:16:00 PM,31,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Portland Intl ,PDX,Roberts Field ,RDM,3/14/2020 5:19:00 PM,3/14/2020 6:03:00 PM,44,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Portland Intl ,PDX,Bend Muni ,BDN,3/14/2020 5:19:00 PM,3/14/2020 5:19:00 PM,0,True,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Bend Muni ,BDN,Portland Intl ,PDX,3/14/2020 2:25:00 PM,3/14/2020 3:13:00 PM,48,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Portland Intl ,PDX,Bend Muni ,BDN,3/13/2020 12:50:00 PM,3/13/2020 1:19:00 PM,29,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Portland Intl ,PDX,Bend Muni ,BDN,3/12/2020 3:29:00 PM,3/12/2020 3:57:00 PM,28,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Bend Muni ,BDN,Portland Intl ,PDX,3/12/2020 12:27:00 PM,3/12/2020 1:02:00 PM,35,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Grant Co Rgnl ,GCD,Bend Muni ,BDN,3/11/2020 5:09:00 PM,3/11/2020 5:35:00 PM,26,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Bend Muni ,BDN,Grant Co Rgnl ,GCD,3/11/2020 2:22:00 PM,3/11/2020 2:55:00 PM,33,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Lake County ,LKV,Portland Intl ,PDX,3/10/2020 6:27:00 PM,3/10/2020 6:27:00 PM,0,True,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Bend Muni ,BDN,Lake County ,LKV,3/10/2020 4:51:00 PM,3/10/2020 5:31:00 PM,40,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Bend Muni ,BDN,Crater Lake-Klamath Rgnl ,LMT,3/10/2020 9:39:00 AM,3/10/2020 10:09:00 AM,30,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Crater Lake-Klamath Rgnl ,LMT,Bend Muni ,BDN,3/10/2020 8:17:00 AM,3/10/2020 8:51:00 AM,34,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Redding Muni ,RDD,Crater Lake-Klamath Rgnl ,LMT,3/9/2020 5:00:00 PM,3/9/2020 5:32:00 PM,32,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Alturas Muni ,AAT,Redding Muni ,RDD,3/9/2020 2:55:00 PM,3/9/2020 3:28:00 PM,33,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Crater Lake-Klamath Rgnl ,LMT,Alturas Muni ,AAT,3/9/2020 1:15:00 PM,3/9/2020 1:46:00 PM,31,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Bend Muni ,BDN,Crater Lake-Klamath Rgnl ,LMT,3/9/2020 12:00:00 PM,3/9/2020 12:37:00 PM,37,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Crater Lake-Klamath Rgnl ,LMT,Bend Muni ,BDN,3/9/2020 9:28:00 AM,3/9/2020 10:06:00 AM,38,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Bend Muni ,BDN,Crater Lake-Klamath Rgnl ,LMT,3/8/2020 9:56:00 AM,3/8/2020 10:34:00 AM,38,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Crater Lake-Klamath Rgnl ,LMT,Bend Muni ,BDN,3/8/2020 8:59:00 AM,3/8/2020 9:33:00 AM,34,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Redding Muni ,RDD,Crater Lake-Klamath Rgnl ,LMT,3/7/2020 8:48:00 PM,3/7/2020 9:19:00 PM,31,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Alturas Muni ,AAT,Redding Muni ,RDD,3/7/2020 6:40:00 PM,3/7/2020 7:15:00 PM,35,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
N852AL,Crater Lake-Klamath Rgnl ,LMT,Alturas Muni ,AAT,3/7/2020 5:14:00 PM,3/7/2020 5:42:00 PM,28,False,AirLink Critical Care Transport,PILATUS,PC-12/45,Oregon,False
